date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:54:54	605/605	---MC-	200	added ('OK')	application/json	date:Thu,%2026%20Jan%202023%2008:24:55%20GMT	https://vinayaroratech.com/wp-json/wp/v2/categories/93	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/wp-json/wp/v2/categories/93.json	(from https://vinayaroratech.com/category/azure/)
13:54:55	10573/10573	---MC-	200	added ('OK')	application/json	date:Thu,%2026%20Jan%202023%2008:24:56%20GMT	https://vinayaroratech.com/wp-json/wp/v2/posts/934	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/wp-json/wp/v2/posts/934.json	(from https://vinayaroratech.com/dotnet/how-to-handle-datetime-in-cosmos-db/)
13:54:55	14297/14297	---M-Z	200	added ('OK')	application/rss+xml	etag:%22743fb9107fd327983aa0fe237bf272a3-gzip%22	https://vinayaroratech.com/category/azure/feed/	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/category/azure/feed/index.html	(from https://vinayaroratech.com/category/azure/)
13:54:55	874/874	---M-Z	200	added ('OK')	application/rss+xml	etag:%2227cb682820554b5ce61c1de26315e7ca-gzip%22	https://vinayaroratech.com/dotnet/how-to-handle-datetime-in-cosmos-db/feed/	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/dotnet/how-to-handle-datetime-in-cosmos-db/feed/index.html	(from https://vinayaroratech.com/dotnet/how-to-handle-datetime-in-cosmos-db/)
13:54:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2026%20Jan%202023%2008:24:56%20GMT	https://vinayaroratech.com/?p=934	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/indexb82b.html	(from https://vinayaroratech.com/dotnet/how-to-handle-datetime-in-cosmos-db/)
13:54:55	2398/2398	---MC-	200	added ('OK')	application/json	date:Thu,%2026%20Jan%202023%2008:24:57%20GMT	https://vinayaroratech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fvinayaroratech.com%2Fdotnet%2Fhow-to-handle-datetime-in-cosmos-db%2F	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/wp-json/oembed/1.0/embed8523.json	(from https://vinayaroratech.com/dotnet/how-to-handle-datetime-in-cosmos-db/)
13:54:56	2488/2488	---M-Z	200	added ('OK')	text/xml	date:Thu,%2026%20Jan%202023%2008:24:57%20GMT	https://vinayaroratech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fvinayaroratech.com%2Fdotnet%2Fhow-to-handle-datetime-in-cosmos-db%2F&format=xml	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/wp-json/oembed/1.0/embeda986	(from https://vinayaroratech.com/dotnet/how-to-handle-datetime-in-cosmos-db/)
13:54:57	47567/47567	---M--	200	added ('OK')	image/png	etag:%22v9d3%22	https://1.bp.blogspot.com/-AXyj0hbBPrA/XdCVmcGXOcI/AAAAAAAACdI/P1gy4L57PZ0CLjPU0YlRw5fa1hB4b2FTgCLcBGAsYHQ/s1600/dt1.PNG	D:/Projects/Personal/vinayaroratech/vinayaroratech/1.bp.blogspot.com/-AXyj0hbBPrA/XdCVmcGXOcI/AAAAAAAACdI/P1gy4L57PZ0CLjPU0YlRw5fa1hB4b2FTgCLcBGAsYHQ/s1600/dt1.PNG	(from https://vinayaroratech.com/dotnet/how-to-handle-datetime-in-cosmos-db/)
13:54:58	30017/30017	---M--	200	added ('OK')	image/png	etag:%22v9db%22	https://1.bp.blogspot.com/-HACSfZCB7QY/XdCjtZLnKuI/AAAAAAAACdo/_RO8Cno85LwjwnSTq1Cx2nuncRtP8aMPgCLcBGAsYHQ/s1600/dt2.PNG	D:/Projects/Personal/vinayaroratech/vinayaroratech/1.bp.blogspot.com/-HACSfZCB7QY/XdCjtZLnKuI/AAAAAAAACdo/_RO8Cno85LwjwnSTq1Cx2nuncRtP8aMPgCLcBGAsYHQ/s1600/dt2.PNG	(from https://vinayaroratech.com/dotnet/how-to-handle-datetime-in-cosmos-db/)
13:54:59	42164/42164	---M--	200	added ('OK')	image/png	etag:%22v9db%22	https://1.bp.blogspot.com/-HACSfZCB7QY/XdCjtZLnKuI/AAAAAAAACdo/_RO8Cno85LwjwnSTq1Cx2nuncRtP8aMPgCLcBGAsYHQ/s640/dt2.PNG	D:/Projects/Personal/vinayaroratech/vinayaroratech/1.bp.blogspot.com/-HACSfZCB7QY/XdCjtZLnKuI/AAAAAAAACdo/_RO8Cno85LwjwnSTq1Cx2nuncRtP8aMPgCLcBGAsYHQ/s640/dt2.PNG	(from https://vinayaroratech.com/dotnet/how-to-handle-datetime-in-cosmos-db/)
13:54:59	31933/31933	---M--	200	added ('OK')	image/png	etag:%22v9e0%22	https://1.bp.blogspot.com/-TNtyMIM_gUA/XdCnGqx1I4I/AAAAAAAACd8/-S2X5EIwyXQO9bKmKM9p3taVKE8dQDwygCLcBGAsYHQ/s1600/dt3.PNG	D:/Projects/Personal/vinayaroratech/vinayaroratech/1.bp.blogspot.com/-TNtyMIM_gUA/XdCnGqx1I4I/AAAAAAAACd8/-S2X5EIwyXQO9bKmKM9p3taVKE8dQDwygCLcBGAsYHQ/s1600/dt3.PNG	(from https://vinayaroratech.com/dotnet/how-to-handle-datetime-in-cosmos-db/)
13:55:00	47713/47713	---M--	200	added ('OK')	image/png	etag:%22v9e0%22	https://1.bp.blogspot.com/-TNtyMIM_gUA/XdCnGqx1I4I/AAAAAAAACd8/-S2X5EIwyXQO9bKmKM9p3taVKE8dQDwygCLcBGAsYHQ/s640/dt3.PNG	D:/Projects/Personal/vinayaroratech/vinayaroratech/1.bp.blogspot.com/-TNtyMIM_gUA/XdCnGqx1I4I/AAAAAAAACd8/-S2X5EIwyXQO9bKmKM9p3taVKE8dQDwygCLcBGAsYHQ/s640/dt3.PNG	(from https://vinayaroratech.com/dotnet/how-to-handle-datetime-in-cosmos-db/)
13:55:01	26132/26132	---M--	200	added ('OK')	image/png	etag:%22v9eb%22	https://1.bp.blogspot.com/-Mna_O8UEOYA/XdPfzfdkkvI/AAAAAAAACeo/hykSN7ELwWo87LJQCPj_xAtaOUGIw-pcQCLcBGAsYHQ/s1600/dt4.PNG	D:/Projects/Personal/vinayaroratech/vinayaroratech/1.bp.blogspot.com/-Mna_O8UEOYA/XdPfzfdkkvI/AAAAAAAACeo/hykSN7ELwWo87LJQCPj_xAtaOUGIw-pcQCLcBGAsYHQ/s1600/dt4.PNG	(from https://vinayaroratech.com/dotnet/how-to-handle-datetime-in-cosmos-db/)
13:55:02	26132/26132	---M--	200	added ('OK')	image/png	etag:%22v9eb%22	https://1.bp.blogspot.com/-Mna_O8UEOYA/XdPfzfdkkvI/AAAAAAAACeo/hykSN7ELwWo87LJQCPj_xAtaOUGIw-pcQCLcBGAsYHQ/s640/dt4.PNG	D:/Projects/Personal/vinayaroratech/vinayaroratech/1.bp.blogspot.com/-Mna_O8UEOYA/XdPfzfdkkvI/AAAAAAAACeo/hykSN7ELwWo87LJQCPj_xAtaOUGIw-pcQCLcBGAsYHQ/s640/dt4.PNG	(from https://vinayaroratech.com/dotnet/how-to-handle-datetime-in-cosmos-db/)
13:55:03	6282/6282	---MC-	200	added ('OK')	application/json	date:Thu,%2026%20Jan%202023%2008:25:03%20GMT	https://vinayaroratech.com/wp-json/wp/v2/posts/926	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/wp-json/wp/v2/posts/926.json	(from https://vinayaroratech.com/dotnet/confirm-aws-cognito-signups-automatically/)
13:55:03	892/892	---M-Z	200	added ('OK')	application/rss+xml	etag:%22ff01539b3e9b58526a339efa015b001c-gzip%22	https://vinayaroratech.com/dotnet/confirm-aws-cognito-signups-automatically/feed/	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/dotnet/confirm-aws-cognito-signups-automatically/feed/index.html	(from https://vinayaroratech.com/dotnet/confirm-aws-cognito-signups-automatically/)
13:55:03	2428/2428	---MC-	200	added ('OK')	application/json	date:Thu,%2026%20Jan%202023%2008:25:04%20GMT	https://vinayaroratech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fvinayaroratech.com%2Fdotnet%2Fconfirm-aws-cognito-signups-automatically%2F	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/wp-json/oembed/1.0/embed8283.json	(from https://vinayaroratech.com/dotnet/confirm-aws-cognito-signups-automatically/)
13:55:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2026%20Jan%202023%2008:25:04%20GMT	https://vinayaroratech.com/?p=926	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/index2b15.html	(from https://vinayaroratech.com/dotnet/confirm-aws-cognito-signups-automatically/)
13:55:03	2518/2518	---M-Z	200	added ('OK')	text/xml	date:Thu,%2026%20Jan%202023%2008:25:04%20GMT	https://vinayaroratech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fvinayaroratech.com%2Fdotnet%2Fconfirm-aws-cognito-signups-automatically%2F&format=xml	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/wp-json/oembed/1.0/embed798a	(from https://vinayaroratech.com/dotnet/confirm-aws-cognito-signups-automatically/)
13:55:04	79253/79253	---M--	200	added ('OK')	image/png	etag:%2216a1036-13595-5eeadc18d82d0%22	https://vinayaroratech.com/wp-content/uploads/2022/11/image-1024x263.png	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/wp-content/uploads/2022/11/image-1024x263.png	(from https://vinayaroratech.com/dotnet/confirm-aws-cognito-signups-automatically/)
13:55:04	156191/156191	---M--	200	added ('OK')	image/png	etag:%2216a1042-2621f-5eeadccc6f1fd%22	https://vinayaroratech.com/wp-content/uploads/2022/11/image-2-1024x622.png	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/wp-content/uploads/2022/11/image-2-1024x622.png	(from https://vinayaroratech.com/dotnet/confirm-aws-cognito-signups-automatically/)
13:55:04	100260/100260	---M--	200	added ('OK')	image/png	etag:%2216a104e-187a4-5eeadd6ae3d91%22	https://vinayaroratech.com/wp-content/uploads/2022/11/image-4-1024x523.png	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/wp-content/uploads/2022/11/image-4-1024x523.png	(from https://vinayaroratech.com/dotnet/confirm-aws-cognito-signups-automatically/)
13:55:05	618/618	---MC-	200	added ('OK')	application/json	date:Thu,%2026%20Jan%202023%2008:25:05%20GMT	https://vinayaroratech.com/wp-json/wp/v2/categories/5	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/wp-json/wp/v2/categories/5.json	(from https://vinayaroratech.com/category/dotnet-core/)
13:55:05	92440/92440	---M-Z	200	added ('OK')	application/rss+xml	etag:%22743fb9107fd327983aa0fe237bf272a3-gzip%22	https://vinayaroratech.com/category/dotnet-core/feed/	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/category/dotnet-core/feed/index.html	(from https://vinayaroratech.com/category/dotnet-core/)
13:55:05	95126/95126	---M-Z	200	added ('OK')	text/html	date:Thu,%2026%20Jan%202023%2008:25:06%20GMT	https://vinayaroratech.com/dotnet-core/working-with-aws-s3-using-asp-net-core-upload-download-delete-files/	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/dotnet-core/working-with-aws-s3-using-asp-net-core-upload-download-delete-files/index.html	(from https://vinayaroratech.com/category/dotnet-core/)
13:55:05	599/599	---MC-	200	added ('OK')	application/json	date:Thu,%2026%20Jan%202023%2008:25:06%20GMT	https://vinayaroratech.com/wp-json/wp/v2/categories/79	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/wp-json/wp/v2/categories/79.json	(from https://vinayaroratech.com/category/aws/)
13:55:05	69547/69547	---M-Z	200	added ('OK')	application/rss+xml	etag:%22743fb9107fd327983aa0fe237bf272a3-gzip%22	https://vinayaroratech.com/category/aws/feed/	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/category/aws/feed/index.html	(from https://vinayaroratech.com/category/aws/)
13:55:06	19886/19886	---MC-	200	added ('OK')	application/json	date:Thu,%2026%20Jan%202023%2008:25:07%20GMT	https://vinayaroratech.com/wp-json/wp/v2/posts/924	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/wp-json/wp/v2/posts/924.json	(from https://vinayaroratech.com/dotnet/how-to-aws-cognito-login-signup-in-asp-net-core/)
13:55:06	910/910	---M-Z	200	added ('OK')	application/rss+xml	etag:%22bec0b58898f24a9f2bfd5ff1a67d0ff9-gzip%22	https://vinayaroratech.com/dotnet/how-to-aws-cognito-login-signup-in-asp-net-core/feed/	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/dotnet/how-to-aws-cognito-login-signup-in-asp-net-core/feed/index.html	(from https://vinayaroratech.com/dotnet/how-to-aws-cognito-login-signup-in-asp-net-core/)
13:55:06	2458/2458	---MC-	200	added ('OK')	application/json	date:Thu,%2026%20Jan%202023%2008:25:07%20GMT	https://vinayaroratech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fvinayaroratech.com%2Fdotnet%2Fhow-to-aws-cognito-login-signup-in-asp-net-core%2F	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/wp-json/oembed/1.0/embed6ef6.json	(from https://vinayaroratech.com/dotnet/how-to-aws-cognito-login-signup-in-asp-net-core/)
13:55:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2026%20Jan%202023%2008:25:07%20GMT	https://vinayaroratech.com/?p=924	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/index6cd8.html	(from https://vinayaroratech.com/dotnet/how-to-aws-cognito-login-signup-in-asp-net-core/)
13:55:06	2548/2548	---M-Z	200	added ('OK')	text/xml	date:Thu,%2026%20Jan%202023%2008:25:07%20GMT	https://vinayaroratech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fvinayaroratech.com%2Fdotnet%2Fhow-to-aws-cognito-login-signup-in-asp-net-core%2F&format=xml	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/wp-json/oembed/1.0/embed66d5	(from https://vinayaroratech.com/dotnet/how-to-aws-cognito-login-signup-in-asp-net-core/)
13:55:08	65129/65129	---M-Z	200	added ('OK')	text/html	date:Thu,%2026%20Jan%202023%2008:25:08%20GMT	https://vinayaroratech.com/category/devops/	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/category/devops/index.html	(from https://vinayaroratech.com/blog/page/2/)
13:55:08	80785/80785	---M-Z	200	added ('OK')	text/html	date:Thu,%2026%20Jan%202023%2008:25:08%20GMT	https://vinayaroratech.com/dotnet/using-stripe-js-elements-with-angular/	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/dotnet/using-stripe-js-elements-with-angular/index.html	(from https://vinayaroratech.com/blog/page/2/)
13:55:08	96236/96236	---M-Z	200	added ('OK')	text/html	date:Thu,%2026%20Jan%202023%2008:25:08%20GMT	https://vinayaroratech.com/dotnet/hosting-net-6-web-api-with-aws-lambda-truly-server-less-rest-apis/	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/dotnet/hosting-net-6-web-api-with-aws-lambda-truly-server-less-rest-apis/index.html	(from https://vinayaroratech.com/blog/page/2/)
13:55:08	414133/414133	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Jan%202023%2008:25:08%20GMT	https://vinayaroratech.com/github/ci-cd-using-github-actions-aws-ecr-and-ecs-fargate/	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/github/ci-cd-using-github-actions-aws-ecr-and-ecs-fargate/index.html	(from https://vinayaroratech.com/blog/page/2/)
13:55:10	280/280	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2026%20Jan%202023%2008:25:10%20GMT	http://vinayaroratech.com/wp-content/uploads/2018/11/bg-08-free-img.jpg	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/wp-content/uploads/2018/11/bg-08-free-img.da.delayed	(from https://vinayaroratech.com/wp-content/uploads/elementor/css/post-710.css?ver=1630920476)
13:55:10	67144/67144	---M-Z	200	added ('OK')	text/html	date:Thu,%2026%20Jan%202023%2008:25:09%20GMT	https://vinayaroratech.com/category/github/	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/category/github/index.html	(from https://vinayaroratech.com/blog/page/2/)
13:55:10	66602/66602	---M-Z	200	added ('OK')	text/html	date:Thu,%2026%20Jan%202023%2008:25:10%20GMT	https://vinayaroratech.com/category/mdm/	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/category/mdm/index.html	(from https://vinayaroratech.com/blog/page/2/)
13:55:10	306883/306883	---M-Z	200	added ('OK')	text/html	date:Thu,%2026%20Jan%202023%2008:25:09%20GMT	https://vinayaroratech.com/mdm/up-and-running-with-micromdm/	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/mdm/up-and-running-with-micromdm/index.html	(from https://vinayaroratech.com/blog/page/2/)
13:55:10	136483/136483	---M-Z	200	added ('OK')	text/html	date:Thu,%2026%20Jan%202023%2008:25:11%20GMT	https://vinayaroratech.com/mdm/micromdm/	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/mdm/micromdm/index.html	(from https://vinayaroratech.com/blog/page/2/)
13:55:11	85354/85354	---M-Z	200	added ('OK')	text/html	date:Thu,%2026%20Jan%202023%2008:25:12%20GMT	https://vinayaroratech.com/dotnet/problem-statement/stock-buy-sell-to-maximize-profit/	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/dotnet/problem-statement/stock-buy-sell-to-maximize-profit/index.html	(from https://vinayaroratech.com/blog/page/2/)
13:55:11	354396/354396	---M--	200	added ('OK')	image/jpeg	etag:%22164093c-5685c-5c3da04f13d1b%22	https://vinayaroratech.com/wp-content/uploads/2018/11/bg-08-free-img.jpg	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/wp-content/uploads/2018/11/bg-08-free-img.jpg	(from https://vinayaroratech.com/wp-content/uploads/elementor/css/post-710.css?ver=1630920476)
13:55:11	64831/64831	---M-Z	200	added ('OK')	text/html	date:Thu,%2026%20Jan%202023%2008:25:12%20GMT	https://vinayaroratech.com/category/dotnet/problem-statement/	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/category/dotnet/problem-statement/index.html	(from https://vinayaroratech.com/blog/page/2/)
13:55:11	602/602	---M--	200	added ('OK')	image/svg+xml	etag:%221661bb0-25a-5cb2e12b908bb%22	https://vinayaroratech.com/wp-content/plugins/wpforms-lite/assets/images/times-solid-white.svg	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/wp-content/plugins/wpforms-lite/assets/images/times-solid-white.svg	(from https://vinayaroratech.com/wp-content/plugins/wpforms-lite/assets/css/wpforms-base.min.css?ver=1.6.9)
13:55:12	67022/67022	---M-Z	200	added ('OK')	text/html	date:Thu,%2026%20Jan%202023%2008:25:12%20GMT	https://vinayaroratech.com/category/restful-apis/	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/category/restful-apis/index.html	(from https://vinayaroratech.com/blog/page/3/)
13:55:12	64317/64317	---M-Z	200	added ('OK')	text/html	date:Thu,%2026%20Jan%202023%2008:25:12%20GMT	https://vinayaroratech.com/category/certificates/	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/category/certificates/index.html	(from https://vinayaroratech.com/blog/page/3/)
13:55:12	85485/85485	---M-Z	200	added ('OK')	text/html	date:Thu,%2026%20Jan%202023%2008:25:12%20GMT	https://vinayaroratech.com/restful-apis/generating-code-from-the-swagger-specification/	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/restful-apis/generating-code-from-the-swagger-specification/index.html	(from https://vinayaroratech.com/blog/page/3/)
13:55:13	81426/81426	---M-Z	200	added ('OK')	text/html	date:Thu,%2026%20Jan%202023%2008:25:12%20GMT	https://vinayaroratech.com/certificates/learning-node-js/	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/certificates/learning-node-js/index.html	(from https://vinayaroratech.com/blog/page/3/)
13:55:14	101657/101657	---M-Z	200	added ('OK')	text/html	date:Thu,%2026%20Jan%202023%2008:25:14%20GMT	https://vinayaroratech.com/restful-apis/what-you-should-expose-in-restapi/	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/restful-apis/what-you-should-expose-in-restapi/index.html	(from https://vinayaroratech.com/blog/page/3/)
13:55:14	64894/64894	---M-Z	200	added ('OK')	text/html	date:Thu,%2026%20Jan%202023%2008:25:14%20GMT	https://vinayaroratech.com/category/developer-guide/	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/category/developer-guide/index.html	(from https://vinayaroratech.com/blog/page/3/)
13:55:14	132383/132383	---M-Z	200	added ('OK')	text/html	date:Thu,%2026%20Jan%202023%2008:25:14%20GMT	https://vinayaroratech.com/developer-guide/coding-standards/	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/developer-guide/coding-standards/index.html	(from https://vinayaroratech.com/blog/page/3/)
13:55:14	78667/78667	---M-Z	200	added ('OK')	text/html	date:Thu,%2026%20Jan%202023%2008:25:14%20GMT	https://vinayaroratech.com/github/a-successful-git-branching-model/	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/github/a-successful-git-branching-model/index.html	(from https://vinayaroratech.com/blog/page/3/)
13:55:14	16421/16421	---MC-	200	added ('OK')	application/json	date:Thu,%2026%20Jan%202023%2008:25:15%20GMT	https://vinayaroratech.com/wp-json/wp/v2/posts/922	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/wp-json/wp/v2/posts/922.json	(from https://vinayaroratech.com/dotnet/how-to-load-net-configuration-from-aws-secrets-manager/)
13:55:14	932/932	---M-Z	200	added ('OK')	application/rss+xml	etag:%228f5bebb41d6f89545671f2b4b1e34ae3-gzip%22	https://vinayaroratech.com/dotnet/how-to-load-net-configuration-from-aws-secrets-manager/feed/	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/dotnet/how-to-load-net-configuration-from-aws-secrets-manager/feed/index.html	(from https://vinayaroratech.com/dotnet/how-to-load-net-configuration-from-aws-secrets-manager/)
13:55:15	2496/2496	---MC-	200	added ('OK')	application/json	date:Thu,%2026%20Jan%202023%2008:25:16%20GMT	https://vinayaroratech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fvinayaroratech.com%2Fdotnet%2Fhow-to-load-net-configuration-from-aws-secrets-manager%2F	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/wp-json/oembed/1.0/embed8967.json	(from https://vinayaroratech.com/dotnet/how-to-load-net-configuration-from-aws-secrets-manager/)
13:55:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2026%20Jan%202023%2008:25:16%20GMT	https://vinayaroratech.com/?p=922	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/indexc8e5.html	(from https://vinayaroratech.com/dotnet/how-to-load-net-configuration-from-aws-secrets-manager/)
13:55:15	2586/2586	---M-Z	200	added ('OK')	text/xml	date:Thu,%2026%20Jan%202023%2008:25:16%20GMT	https://vinayaroratech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fvinayaroratech.com%2Fdotnet%2Fhow-to-load-net-configuration-from-aws-secrets-manager%2F&format=xml	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/wp-json/oembed/1.0/embed04cd	(from https://vinayaroratech.com/dotnet/how-to-load-net-configuration-from-aws-secrets-manager/)
13:55:17	119070/119070	---M--	200	added ('OK')	image/png	etag:%22f5b3dfb6fde440d0b4c7652c6b956add-1%22	https://d2908q01vomqb2.cloudfront.net/8effee409c625e1a2d8f5033631840e6ce1dcb64/2022/09/18/Choose-secret-type.png	D:/Projects/Personal/vinayaroratech/vinayaroratech/d2908q01vomqb2.cloudfront.net/8effee409c625e1a2d8f5033631840e6ce1dcb64/2022/09/18/Choose-secret-type.png	(from https://vinayaroratech.com/dotnet/how-to-load-net-configuration-from-aws-secrets-manager/)
13:55:17	32970/32970	---MC-	200	added ('OK')	application/json	date:Thu,%2026%20Jan%202023%2008:25:18%20GMT	https://vinayaroratech.com/wp-json/wp/v2/posts/919	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/wp-json/wp/v2/posts/919.json	(from https://vinayaroratech.com/dotnet/aws-cognito-client-credentials-flow-net-6/)
13:55:17	897/897	---M-Z	200	added ('OK')	application/rss+xml	etag:%22eaec8a92dd0f59959f27154d707b4072-gzip%22	https://vinayaroratech.com/dotnet/aws-cognito-client-credentials-flow-net-6/feed/	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/dotnet/aws-cognito-client-credentials-flow-net-6/feed/index.html	(from https://vinayaroratech.com/dotnet/aws-cognito-client-credentials-flow-net-6/)
13:55:18	2452/2452	---MC-	200	added ('OK')	application/json	date:Thu,%2026%20Jan%202023%2008:25:19%20GMT	https://vinayaroratech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fvinayaroratech.com%2Fdotnet%2Faws-cognito-client-credentials-flow-net-6%2F	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/wp-json/oembed/1.0/embedc352.json	(from https://vinayaroratech.com/dotnet/aws-cognito-client-credentials-flow-net-6/)
13:55:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2026%20Jan%202023%2008:25:19%20GMT	https://vinayaroratech.com/?p=919	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/index6f5e.html	(from https://vinayaroratech.com/dotnet/aws-cognito-client-credentials-flow-net-6/)
13:55:18	2548/2548	---M-Z	200	added ('OK')	text/xml	date:Thu,%2026%20Jan%202023%2008:25:19%20GMT	https://vinayaroratech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fvinayaroratech.com%2Fdotnet%2Faws-cognito-client-credentials-flow-net-6%2F&format=xml	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/wp-json/oembed/1.0/embed9e17	(from https://vinayaroratech.com/dotnet/aws-cognito-client-credentials-flow-net-6/)
13:55:18	200/200	---M-Z	200	added ('OK')	text/css	etag:%221681409-c8-5cb30b3c25c06-gzip%22	https://vinayaroratech.com/wp-content/uploads/elementor/css/post-164.css?ver=1630784918	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/wp-content/uploads/elementor/css/post-164d9ac.css	(from https://vinayaroratech.com/dotnet/how-to/how-to-reverse-proxy-using-nginx/)
13:55:20	30878/30878	---MC-	200	added ('OK')	application/json	date:Thu,%2026%20Jan%202023%2008:25:20%20GMT	https://vinayaroratech.com/wp-json/wp/v2/posts/164	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/wp-json/wp/v2/posts/164.json	(from https://vinayaroratech.com/dotnet/how-to/how-to-reverse-proxy-using-nginx/)
